sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,99.48351860046387,99.5,0.5528029104417698
1667,99.73345756530762,99.25,0.052866269119178355
1667,99.98339653015137,99.25,-0.19707037220341306
1667,100.23333549499512,99.25,-0.44700701352600447
1667,100.48327445983887,99.25,-0.6969436548485959
1667,100.73321342468262,100.25,0.05311970382879849
1667,100.98315238952637,100.25,-0.19681693749379292
1667,101.23309135437012,100.25,-0.44675357881638433
1667,101.48303031921387,100.25,-0.6966902201389757
1667,101.73296928405762,101.25,0.05337313853841863
1667,101.98290824890137,101.25,-0.19656350278417278
1667,102.23284721374512,101.25,-0.4465001441067642
1667,102.48278617858887,101.25,-0.6964367854293556
1667,102.73272514343262,102.25,0.05362657324805298
1667,102.98266410827637,102.25,-0.19631006807455265
1667,103.23260307312012,102.25,-0.44624670939714406
1667,103.48254203796387,102.25,-0.6961833507197355
1667,103.73248100280762,103.25,0.053880007957673115
1667,103.98241996765137,103.25,-0.1960566333649183
1667,104.23235893249512,103.25,-0.4459932746875239
1667,104.48229789733887,103.25,-0.6959299160101153
1667,104.73223686218262,104.25,0.05413344266729325
1667,104.98217582702637,104.25,-0.19580319865529816
1667,105.23211479187012,104.25,-0.4457398399779038
1667,105.48205375671387,104.25,-0.6956764813004952
1667,105.73199272155762,105.25,0.05438687737691339
1667,105.98193168640137,105.25,-0.19554976394567802
1667,106.23187065124512,105.25,-0.44548640526826944
1667,106.48180961608887,105.25,-0.6954230465908751
1667,106.73174858093262,106.25,0.05464031208653353
1667,106.98168754577637,106.25,-0.1952963292360579
1667,107.23162651062012,106.25,-0.4452329705586493
1667,107.48156547546387,106.25,-0.6951696118812407
1667,107.73150444030762,107.25,0.054893746796153664
1667,107.98144340515137,107.25,-0.19504289452643775
1667,108.23138236999512,107.25,-0.44497953584902916
1667,108.48132133483887,107.25,-0.6949161771716206
1667,108.73126029968262,108.25,0.0551471815057738
1667,108.98119926452637,108.25,-0.1947894598168176
1667,109.23113822937012,108.25,-0.444726101139409
1667,109.48107719421387,108.25,-0.6946627424620004
1667,109.73101615905762,109.25,0.05540061621540815
1667,109.98095512390137,109.25,-0.19453602510719747
1667,110.23089408874512,109.25,-0.4444726664297889
1667,110.48083305358887,109.25,-0.6944093077523803
1667,110.73077201843262,110.25,0.05565405092502829
1667,110.98071098327637,110.25,-0.19428259039756313
1667,111.23064994812012,110.25,-0.44421923172016875
1667,111.48058891296387,110.25,-0.6941558730427602
1667,111.73052787780762,111.25,0.055907485634648424
1667,111.98046684265137,111.25,-0.194029155687943
1667,112.23040580749512,111.25,-0.4439657970105486
1667,112.48034477233887,111.25,-0.69390243833314
1667,112.73028373718262,112.25,0.05616092034426856
1667,112.98022270202637,112.25,-0.19377572097832285
1667,113.23016166687012,112.25,-0.44371236230091426
1667,113.48010063171387,112.25,-0.6936490036235199
1667,113.73003959655762,113.25,0.0564143550538887
1667,113.97997856140137,113.25,-0.19352228626870271
1667,114.22991752624512,113.25,-0.4434589275912941
1667,114.47985649108887,113.25,-0.6933955689138855
1667,114.72979545593262,114.25,0.056667789763508836
1667,114.97973442077637,114.25,-0.19326885155908258
1667,115.22967338562012,114.25,-0.443205492881674
1667,115.47961235046387,115.25,0.3068578657957346
1667,115.72955131530762,115.25,0.05692122447312897
1667,115.97949028015137,115.25,-0.19301541684946244
1667,116.22942924499512,115.25,-0.44295205817205385
1667,116.47936820983887,116.25,0.30711130050535473
1667,116.72930717468262,116.25,0.05717465918276332
1667,116.97924613952637,116.25,-0.1927619821398423
1667,117.22918510437012,116.25,-0.4426986234624337
1667,117.47912406921387,117.25,0.30736473521497487
1667,117.72906303405762,117.25,0.05742809389238346
1667,117.97900199890137,117.25,-0.19250854743022217
1667,118.22894096374512,117.25,-0.4424451887528136
1667,118.47887992858887,118.25,0.307618169924595
1667,118.72881889343262,118.25,0.057681528602003596
1667,118.97875785827637,118.25,-0.19225511272058782
1667,119.22869682312012,118.25,-0.44219175404319344
